week,symbol,cluster_id,signal,side,w
2022-07-04,HBAR,,0.38435606772032005,1,0.10131312565785248
2022-07-04,ICP,,0.30558748176281647,1,0.027009335010632896
2022-07-04,JST,,-0.43247355216302436,-1,-0.029785323218090548
2022-07-04,LINK,,-0.012409538491029047,0,0.0
2022-07-04,LTC,,-0.05904921500116703,0,0.0
2022-07-04,NEAR,,0.01778480580254193,0,0.0
2022-07-04,NEXO,,0.12211047750774741,1,0.0005949533204171808
2022-07-04,QNT,,-0.26390506891208093,-1,-0.010151269802530812
2022-07-04,SHIB,,-0.4796678491912833,-1,-0.028932331058334256
2022-07-04,SOL,,-0.0835796958654477,-1,-2.7675250435021327e-08
2022-07-04,STX,,0.09577612676402723,1,8.087084454697914e-12
2022-07-04,TRX,,0.09088412009386149,0,0.0
2022-07-04,UNI,,-0.3668343440132642,-1,-0.018023273714201225
2022-07-04,VET,,0.17131134902571377,1,0.007437969139927975
2022-07-04,XLM,,-0.17056306063738702,-1,-0.01804245631996781
2022-07-04,XRP,,-0.22208065644356506,-1,-0.019808687159245275
2022-07-04,ZEC,,0.012388675422857744,0,0.0
2022-07-11,AAVE,,-0.24952094953105786,-1,-0.00629128696011724
2022-07-11,ADA,,-0.1847027554773299,-1,-0.009518717151116043
2022-07-11,ALGO,,0.35980989370145566,1,0.03682655469885304
2022-07-11,ATOM,,-0.04692468971567333,0,0.0
2022-07-11,AVAX,,-0.12579361743368017,0,0.0
2022-07-11,BCH,,0.32354871620541686,1,0.031234952330032918
2022-07-11,BNB,,0.22743144601217052,1,0.0016702082241076097
2022-07-11,BTC,,-0.05424996884062437,0,0.0
2022-07-11,CAKE,,0.1831372256521626,0,0.0
2022-07-11,CHZ,,0.5378751917830172,1,0.18840657739115357
2022-07-11,DASH,,-0.07242955346975306,0,0.0
2022-07-11,DEXE,,0.4393048378825272,1,0.049109313112742144
2022-07-11,DOGE,,-0.6688744296542845,-1,-0.05219369545054134
2022-07-11,DOT,,0.0321079492194215,0,0.0
2022-07-11,ETC,,-0.058569616144297273,0,0.0
2022-07-11,ETH,,0.19817807555358752,1,9.772610906428745e-12
2022-07-11,FET,,0.474182227997042,1,0.09403674825632093
2022-07-11,FIL,,0.3177957297382978,1,0.021333623933591835
2022-07-11,HBAR,,0.2165004692075817,1,0.000811603340408568
2022-07-11,ICP,,0.15088049426345138,0,0.0
2022-07-11,JST,,-0.2636167542192765,-1,-0.015693652433263032
2022-07-11,LINK,,0.24654814308068848,1,0.005641344489268506
2022-07-11,LTC,,0.31554168538326766,1,0.01852406155272097
2022-07-11,NEAR,,-0.0704237402822179,0,0.0
2022-07-11,NEXO,,0.14685178114953848,0,0.0
2022-07-11,QNT,,-0.4963917368875003,-1,-0.019585873852474206
2022-07-11,SHIB,,-0.8271734866218958,-1,-0.04769660999655015
2022-07-11,SOL,,-0.14933909669449266,-1,-0.0007702083231687823
2022-07-11,STX,,-0.1943490431226159,-1,-0.0070081138966469675
2022-07-11,TRX,,0.19584682409624674,0,0.0
2022-07-11,UNI,,-0.5461810953591807,-1,-0.025163565193111644
2022-07-11,VET,,0.041119869741580405,0,0.0
2022-07-11,XLM,,-0.1376906152137421,-1,-5.954463954769725e-08
2022-07-11,XRP,,-0.10220608297091642,0,0.0
2022-07-11,ZEC,,-0.15822332902891575,-1,-0.001895606159900116
2022-07-18,AAVE,,-0.8264109960660281,-1,-0.030339732843233085
2022-07-18,ADA,,-0.03440666857122695,-1,-2.093271519106706e-08
2022-07-18,ALGO,,0.1152108132627743,0,0.0
2022-07-18,ATOM,,0.6689771902396284,1,0.1963033255472263
2022-07-18,AVAX,,0.06278276980042415,0,0.0
2022-07-18,BCH,,0.10953290993059678,0,0.0
2022-07-18,BNB,,0.2292731834228779,1,0.004769683857146154
2022-07-18,BTC,,0.029409826182186474,0,0.0
2022-07-18,CAKE,,0.47726264461229573,1,0.08433653878518763
